HYPERPARAMETERS OF EACH ITERATION:
|   iter    |  target   | baggin... | baggin... | featur... | lambda_l1 | lambda_l2 | min_ch... | num_le... |
|  478      |  0.9995   |  0.6882   |  3.952    |  0.6366   |  0.3428   |  1.016    |  82.39    |  144.0    |
|  479      |  0.9995   |  0.7688   |  2.156    |  0.7056   |  0.502    |  2.298    |  9.58     |  12.77    |
|  480      |  0.9993   |  0.4397   |  2.764    |  0.4868   |  1.4      |  7.639    |  9.543    |  120.5    |
|  481      |  0.9995   |  0.942    |  2.918    |  0.7659   |  2.31     |  2.805    |  44.2     |  93.33    |
|  482      |  0.9994   |  0.8565   |  6.701    |  0.4482   |  0.009101 |  2.552    |  84.94    |  88.37    |
|  483      |  0.9994   |  0.5648   |  4.233    |  0.441    |  0.009422 |  2.217    |  10.02    |  12.97    |
|  484      |  0.9995   |  0.4213   |  3.963    |  0.9165   |  0.4682   |  0.605    |  85.57    |  89.76    |
|  485      |  0.9995   |  0.6453   |  2.477    |  0.9542   |  0.9567   |  1.426    |  43.83    |  90.57    |
|  486      |  0.9994   |  0.6942   |  6.248    |  0.5844   |  1.384    |  0.5086   |  94.99    |  55.06    |
|  487      |  0.9995   |  0.6213   |  3.385    |  0.9966   |  0.4805   |  3.33     |  10.49    |  156.6    |
|  488      |  0.9994   |  0.642    |  6.834    |  0.5019   |  1.279    |  2.365    |  95.78    |  54.46    |
|  489      |  0.9995   |  0.695    |  4.681    |  0.7873   |  0.8844   |  0.05931  |  96.0     |  55.72    |
|  490      |  0.9994   |  0.7173   |  2.718    |  0.412    |  1.072    |  0.6309   |  82.04    |  144.2    |
|  491      |  0.9995   |  0.936    |  1.868    |  0.9226   |  0.1667   |  1.352    |  45.5     |  93.37    |
|  492      |  0.9994   |  0.761    |  4.147    |  0.5915   |  0.7615   |  2.56     |  44.71    |  92.12    |
|  493      |  0.9994   |  0.5225   |  6.907    |  0.4377   |  1.159    |  0.6488   |  53.14    |  212.0    |
|  494      |  0.9994   |  0.6028   |  2.881    |  0.6062   |  0.354    |  1.711    |  81.95    |  145.9    |
|  495      |  0.9995   |  0.9135   |  2.743    |  0.973    |  1.009    |  0.8444   |  81.23    |  95.71    |
|  496      |  0.9995   |  0.9801   |  2.3      |  0.6683   |  0.6816   |  6.243    |  9.221    |  122.1    |
|  497      |  0.9994   |  0.4652   |  4.291    |  0.9404   |  1.702    |  7.584    |  77.95    |  194.3    |
|  498      |  0.9995   |  0.5298   |  6.409    |  0.8097   |  1.103    |  3.371    |  52.33    |  212.8    |
|  499      |  0.9995   |  0.7154   |  1.518    |  0.7176   |  1.09     |  5.147    |  8.688    |  121.4    |
|  500      |  0.9994   |  0.5263   |  4.182    |  0.674    |  2.171    |  0.7481   |  93.13    |  56.7     |
|  501      |  0.9994   |  0.827    |  3.415    |  0.522    |  0.2129   |  1.759    |  82.11    |  95.41    |
|  502      |  0.9995   |  0.9414   |  4.81     |  0.9852   |  2.184    |  2.775    |  95.7     |  56.39    |
|  503      |  0.9995   |  0.5352   |  4.577    |  0.9764   |  0.8575   |  5.049    |  42.91    |  95.29    |
|  504      |  0.9995   |  0.8152   |  4.416    |  0.7698   |  0.1082   |  0.9129   |  43.75    |  89.85    |
|  505      |  0.9995   |  0.8679   |  2.587    |  0.8455   |  0.6796   |  2.361    |  42.54    |  88.92    |
|  506      |  0.9994   |  0.4355   |  2.66     |  0.6666   |  1.474    |  1.445    |  63.14    |  23.93    |
|  507      |  0.9994   |  0.6717   |  3.082    |  0.565    |  1.055    |  1.706    |  58.8     |  27.85    |
|  508      |  0.9995   |  0.8474   |  3.144    |  0.829    |  0.01802  |  2.456    |  11.98    |  156.9    |
|  509      |  0.9994   |  0.5077   |  4.456    |  0.6802   |  1.52     |  0.4744   |  81.03    |  95.23    |
|  510      |  0.9994   |  0.6962   |  1.92     |  0.454    |  0.349    |  2.179    |  59.02    |  26.98    |
|  511      |  0.9995   |  0.4658   |  3.391    |  0.6433   |  0.09828  |  0.001851 |  44.72    |  92.25    |
|  512      |  0.9993   |  0.4442   |  3.13     |  0.4129   |  1.587    |  1.542    |  43.17    |  88.28    |
|  513      |  0.9995   |  0.5732   |  5.02     |  0.8336   |  0.3697   |  2.603    |  94.65    |  54.68    |
|  514      |  0.9994   |  0.8636   |  3.113    |  0.4746   |  2.301    |  3.406    |  41.91    |  93.74    |
|  515      |  0.9995   |  0.8937   |  5.384    |  0.6377   |  0.1795   |  1.037    |  84.39    |  91.1     |
|  516      |  0.9995   |  0.9854   |  4.777    |  0.9575   |  0.1282   |  2.583    |  93.98    |  56.11    |
|  517      |  0.9994   |  0.5254   |  5.693    |  0.5909   |  0.1179   |  1.802    |  93.38    |  57.07    |
|  518      |  0.9995   |  0.8162   |  1.987    |  0.7772   |  0.04102  |  3.661    |  11.07    |  156.2    |
|  519      |  0.9994   |  0.9212   |  1.984    |  0.589    |  0.2794   |  6.624    |  77.65    |  194.4    |
|  520      |  0.9994   |  0.7045   |  5.721    |  0.4759   |  0.8411   |  0.3308   |  86.14    |  89.22    |
|  521      |  0.9995   |  0.7029   |  3.913    |  0.9431   |  2.74     |  0.8168   |  93.3     |  53.8     |
|  522      |  0.9995   |  0.9464   |  4.405    |  0.8438   |  0.1558   |  1.774    |  85.19    |  87.98    |
|  523      |  0.9995   |  0.789    |  6.722    |  0.8979   |  1.896    |  3.814    |  54.27    |  210.6    |
|  524      |  0.9995   |  0.5743   |  5.608    |  0.6641   |  0.4822   |  1.412    |  96.86    |  56.35    |
|  525      |  0.9995   |  0.6295   |  4.052    |  0.8162   |  0.9115   |  0.1258   |  82.03    |  95.34    |
|  526      |  0.9994   |  0.8794   |  1.648    |  0.5965   |  0.5254   |  7.668    |  75.6     |  194.7    |
|  527      |  0.9995   |  0.5041   |  2.376    |  0.562    |  0.3808   |  0.5434   |  43.02    |  89.27    |
|  528      |  0.9994   |  0.4639   |  2.8      |  0.499    |  1.019    |  2.442    |  9.695    |  154.8    |
|  529      |  0.9995   |  0.427    |  2.499    |  0.9004   |  0.879    |  4.909    |  12.73    |  156.1    |
|  530      |  0.9995   |  0.569    |  1.704    |  0.7078   |  0.1045   |  1.133    |  81.22    |  95.6     |
|  531      |  0.9995   |  0.9945   |  3.881    |  0.6697   |  1.331    |  3.423    |  41.53    |  95.18    |
|  532      |  0.9994   |  0.6812   |  5.803    |  0.447    |  0.08101  |  1.667    |  99.47    |  53.96    |
|  533      |  0.9995   |  0.6672   |  5.159    |  0.614    |  0.1522   |  0.4951   |  81.83    |  92.82    |
|  534      |  0.9995   |  0.9088   |  1.909    |  0.8689   |  0.4863   |  3.035    |  11.14    |  157.3    |
|  535      |  0.9995   |  0.7765   |  2.104    |  0.6817   |  1.002    |  1.888    |  44.32    |  93.65    |
|  536      |  0.9994   |  0.5844   |  5.963    |  0.4036   |  1.077    |  2.543    |  45.63    |  90.77    |
|  537      |  0.9994   |  0.8193   |  5.434    |  0.4013   |  2.3      |  4.054    |  44.01    |  89.62    |
|  538      |  0.9995   |  0.6384   |  1.704    |  0.9949   |  0.02333  |  5.442    |  8.118    |  119.4    |
|  539      |  0.9995   |  0.9643   |  2.046    |  0.8644   |  1.112    |  0.2649   |  80.86    |  95.28    |
|  540      |  0.9995   |  0.7601   |  2.452    |  0.7785   |  0.522    |  1.592    |  44.63    |  91.37    |
|  541      |  0.9995   |  0.8273   |  1.44     |  0.7735   |  1.423    |  2.657    |  9.906    |  156.4    |
|  542      |  0.9994   |  0.8889   |  4.074    |  0.4727   |  1.432    |  1.424    |  82.9     |  94.13    |
|  543      |  0.9994   |  0.6999   |  4.657    |  0.432    |  0.6372   |  1.425    |  94.14    |  55.26    |
|  544      |  0.9995   |  0.7591   |  2.651    |  0.9716   |  4.039    |  1.876    |  8.075    |  156.2    |
|  545      |  0.9994   |  0.6637   |  3.603    |  0.4338   |  0.6269   |  0.1782   |  45.83    |  93.55    |
|  546      |  0.9995   |  0.7193   |  2.649    |  0.9995   |  0.84     |  2.019    |  10.83    |  157.5    |
|  547      |  0.9995   |  0.6582   |  3.779    |  0.8459   |  0.3312   |  1.752    |  87.19    |  88.08    |
|  548      |  0.9994   |  0.8622   |  2.718    |  0.4204   |  0.04579  |  3.396    |  8.75     |  121.0    |
|  549      |  0.9994   |  0.6644   |  4.179    |  0.5308   |  0.7405   |  3.528    |  48.59    |  46.46    |
|  550      |  0.9994   |  0.9936   |  2.936    |  0.4129   |  1.647    |  1.38     |  11.13    |  158.1    |
=============================================================================================================

BEST HYPERPARAMETERS:
|  426      |  0.9996   |  0.9853   |  4.486    |  0.9675   |  0.3368   |  0.5105   |  82.14    |  93.86    |
